    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
22501    70.69      5.03664e+06      127       0.00676242              N/A     21.06s 62
22502    70.40          3521.42      127       0.00676242              N/A     23.19s 62
22503    67.73          6418.67      127       0.00676242              N/A     33.40s 62
22504    68.94      5.31026e+06      127       0.00676242              N/A     21.68s 62
22505    67.92      9.82971e+07      127       0.00676242              N/A     24.92s 62
22506    69.28          2986.73      127       0.00676242              N/A     27.78s 62
22507    72.29      5.67151e+07      127       0.00676242              N/A     19.90s 62
22508    68.52      8.62836e+07      127       0.00676242              N/A     21.69s 62
22509    67.75      4.80558e+06      127       0.00676242              N/A     26.23s 62
22510    66.18      8.39197e+10      127       0.00676242              N/A     19.55s 62
22511    67.99      1.02657e+07      127       0.00676242              N/A     19.85s 62
22512    70.05      1.29314e+06      127       0.00676242              N/A     21.28s 62
22513    67.08      7.58018e+07      127       0.00676242              N/A     18.71s 62
22514    67.53          3306.92      127       0.00676242              N/A     17.79s 62
22515    70.44      5.99009e+06      127       0.00676242              N/A     22.90s 62
22516    67.36          4840.64      127       0.00676242              N/A     14.97s 62
22517    69.36      2.67407e+07      127       0.00676242              N/A     18.53s 62
22518    70.42      3.40147e+12      127       0.00676242              N/A     19.25s 62
22519    69.40      4.80435e+06      127       0.00676242              N/A     16.73s 62
22520    68.40       4.1798e+12      127       0.00676242              N/A     15.32s 62
22521    69.39          57485.1      127       0.00676242              N/A     14.56s 62
22522    67.96      3.40873e+12      127       0.00676242              N/A     17.30s 62
22523    68.02       1.2436e+08      127       0.00676242              N/A     11.21s 62
22524    68.31      1.40453e+10      127       0.00676242              N/A     11.41s 62
22525    66.25      2.50809e+09      127       0.00676242              N/A     13.46s 62
22526    68.86           614099      127       0.00676242              N/A      9.75s 62
22527    70.61          16450.6      127       0.00676242              N/A     11.00s 62
22528    69.41      6.54076e+17      127       0.00676242              N/A     15.88s 62
22529    67.14      6.05449e+06      127       0.00676242              N/A     11.46s 62
22530    70.61       1.1855e+07      127       0.00676242              N/A     13.79s 62
22531    67.39      8.20309e+07      127       0.00676242              N/A     15.92s 62
22532    69.86      8.70638e+07      127       0.00676242              N/A      9.26s 62
22533    67.74          1854.07      127       0.00676242              N/A     11.41s 62
22534    71.22           149475      127       0.00676242              N/A     12.96s 62
22535    69.88      3.02792e+06      127       0.00676242              N/A      8.73s 62
22536    67.37      9.59586e+07      127       0.00676242              N/A      6.79s 62
22537    68.50      2.83381e+06      127       0.00676242              N/A      6.13s 62
22538    68.00      5.22179e+06      127       0.00676242              N/A      5.85s 62
22539    69.26          53727.9      127       0.00676242              N/A      5.03s 62
22540    70.63      1.09531e+11      127       0.00676242              N/A      5.15s 62
22541    72.84      7.64723e+09      127       0.00676242              N/A      6.09s 62
22542    71.30      9.68994e+07      127       0.00676242              N/A      3.57s 62
22543    68.67      5.20673e+06      127       0.00676242              N/A      2.91s 62
22544    69.72      7.39498e+07      127       0.00676242              N/A      3.32s 62
22545    67.33      9.19548e+07      127       0.00676242              N/A      2.03s 62
22546    68.50          1352.27      127       0.00676242              N/A      1.56s 62
22547    68.02          2445.02      127       0.00676242              N/A      1.30s 62
22548    69.49          18551.8      127       0.00676242              N/A      0.52s 62
22549    69.75      1.73528e+10      127       0.00676242              N/A      0.00s 62
22550    66.50          85065.8      127       0.00676242              N/A     33.41s 62
22551    66.97      5.71141e+06      127       0.00676242              N/A     21.56s 62
22552    66.42          12025.1      127       0.00676242              N/A     23.92s 62
22553    67.27      8.28975e+07      127       0.00676242              N/A     30.28s 62
22554    71.87           310707      127       0.00676242              N/A     21.57s 62
22555    69.50      1.46573e+10      127       0.00676242              N/A     20.97s 62
22556    67.31      9.59609e+07      127       0.00676242              N/A     31.74s 62
22557    66.91      1.00715e+08      127       0.00676242              N/A     20.16s 62
22558    69.72      7.11708e+07      127       0.00676242              N/A     19.99s 62
22559    68.66      6.09914e+06      127       0.00676242              N/A     21.63s 62
22560    64.36       1.5749e+06      127       0.00676242              N/A     21.45s 62
22561    66.04      1.84067e+10      127       0.00676242              N/A     16.55s 62
22562    68.00      5.60971e+06      127       0.00676242              N/A     22.06s 62
22563    70.74      2.90981e+17      127       0.00676242              N/A     17.98s 62
22564    68.92      4.96168e+08      127       0.00676242              N/A     17.06s 62
22565    65.89            27005      127       0.00676242              N/A     21.33s 62
22566    68.91          23909.9      127       0.00676242              N/A     15.09s 62
22567    67.45           226160      127       0.00676242              N/A     17.51s 62
22568    68.72      1.10185e+07      127       0.00676242              N/A     20.26s 62
22569    67.22       1.0366e+07      127       0.00676242              N/A     13.29s 62
22570    69.55      4.90027e+10      127       0.00676242              N/A     13.41s 62
22571    66.41       1.9309e+10      127       0.00676242              N/A     17.98s 62
22572    69.04      5.61821e+06      127       0.00676242              N/A     13.69s 62
22573    68.64      7.90619e+14      127       0.00676242              N/A     12.48s 62
22574    68.57      2.59023e+10      127       0.00676242              N/A     12.85s 62
22575    67.65           304067      127       0.00676242              N/A     16.97s 62
22576    65.95      1.15445e+12      127       0.00676242              N/A     11.42s 62
22577    67.56       5.0303e+06      127       0.00676242              N/A     10.40s 62
22578    68.75      7.62371e+07      127       0.00676242              N/A     14.50s 62
22579    68.08          5711.41      127       0.00676242              N/A     11.16s 62
22580    67.79      1.00847e+08      127       0.00676242              N/A      8.61s 62
22581    65.65      5.80382e+06      127       0.00676242              N/A     12.17s 62
22582    66.29      1.46573e+10      127       0.00676242              N/A      8.22s 62
22583    67.76           349870      127       0.00676242              N/A      7.45s 62
22584    66.72           231501      127       0.00676242              N/A      8.84s 62
22585    67.50          1784.84      127       0.00676242              N/A      6.05s 62
22586    67.73          3549.22      127       0.00676242              N/A      6.13s 62
22587    68.91       6.4042e+07      127       0.00676242              N/A      8.22s 62
22588    70.14      7.80867e+07      127       0.00676242              N/A      5.37s 62
22589    69.15       1.8469e+07      127       0.00676242              N/A      6.99s 62
22590    68.92          1703.51      127       0.00676242              N/A      4.32s 62
22591    68.30      1.36308e+07      127       0.00676242              N/A      3.96s 62
22592    69.33      1.93133e+10      127       0.00676242              N/A      3.11s 62
22593    69.71      1.54595e+06      127       0.00676242              N/A      4.03s 62
22594    66.22          1653.56      127       0.00676242              N/A      2.96s 62
22595    68.87      6.10454e+06      127       0.00676242              N/A      1.81s 62
22596    69.79           278643      127       0.00676242              N/A      2.13s 62
22597    71.09      5.17249e+06      127       0.00676242              N/A      1.04s 62
22598    70.18          2743.48      127       0.00676242              N/A      0.51s 62
22599    70.33          16349.3      127       0.00676242              N/A      0.00s 62
22600    66.91      6.40272e+07      127       0.00676242              N/A     24.15s 62
22601    70.79      6.18161e+06      127       0.00676242              N/A     21.36s 62
22602    68.06          6030.83      127       0.00676242              N/A     31.81s 62
22603    66.29          4786.53      127       0.00676242              N/A     23.54s 62
22604    70.82          24244.8      127       0.00676242              N/A     22.52s 62
22605    68.78          269.969      127       0.00676242              N/A     22.49s 62
22606    69.81       4.6856e+06      127       0.00676242              N/A     19.28s 62
22607    71.30          3188.22      127       0.00676242              N/A     19.63s 62
22608    72.39           247812      127       0.00676242              N/A     24.65s 62
22609    68.47      9.85971e+06      127       0.00676242              N/A     21.19s 62
22610    70.10           259922      127       0.00676242              N/A     19.46s 62
22611    69.96          62365.3      127       0.00676242              N/A     29.43s 62
22612    66.84          74590.4      127       0.00676242              N/A     19.39s 62
22613    68.97      1.01617e+08      127       0.00676242              N/A     16.27s 62
22614    73.07      2.29783e+10      127       0.00676242              N/A     20.06s 62
22615    65.08      1.66378e+08      127       0.00676242              N/A     18.67s 62
22616    69.47      8.08554e+07      127       0.00676242              N/A     15.48s 62
22617    70.45      4.19825e+07      127       0.00676242              N/A     20.38s 62
22618    67.34      3.27684e+12      127       0.00676242              N/A     17.26s 62
22619    68.88          3945.15      127       0.00676242              N/A     15.45s 62
22620    67.02          54.4137      127       0.00676242              N/A     20.95s 62
22621    65.40          28310.6      127       0.00676242              N/A     13.87s 62
22622    64.69          23353.9      127       0.00676242              N/A     13.80s 62
22623    68.89      1.86249e+08      127       0.00676242              N/A     13.83s 62
22624    68.17          5767.97      127       0.00676242              N/A     19.04s 62
22625    69.27           131252      127       0.00676242              N/A     12.41s 62
22626    69.51      9.05715e+12      127       0.00676242              N/A     11.40s 62
22627    73.79      5.00107e+06      127       0.00676242              N/A     11.32s 62
22628    66.27      8.17017e+07      127       0.00676242              N/A     11.44s 62
22629    71.15          8208.83      127       0.00676242              N/A     10.10s 62
22630    70.35       2.0535e+06      127       0.00676242              N/A     12.01s 62
22631    68.12      8.14695e+07      127       0.00676242              N/A     10.87s 62
22632    66.61          19461.2      127       0.00676242              N/A      9.04s 62
22633    68.54      7.90176e+07      127       0.00676242              N/A     11.31s 62
22634    69.91      1.01131e+08      127       0.00676242              N/A      8.28s 62
22635    65.48          51099.5      127       0.00676242              N/A      7.53s 62
22636    68.37      1.31248e+10      127       0.00676242              N/A      8.78s 62
22637    67.86      1.56421e+07      127       0.00676242              N/A      6.76s 62
22638    70.33           408651      127       0.00676242              N/A      6.18s 62
22639    66.00           343074      127       0.00676242              N/A      7.39s 62
22640    68.85      7.18394e+16      127       0.00676242              N/A      5.05s 62
22641    68.42      1.02994e+07      127       0.00676242              N/A      4.13s 62
22642    71.20      2.09654e+13      127       0.00676242              N/A      3.93s 62
22643    66.75      1.26977e+08      127       0.00676242              N/A      4.60s 62
22644    69.00          3867.24      127       0.00676242              N/A      2.76s 62
22645    70.16      3.97514e+24      127       0.00676242              N/A      2.19s 62
22646    67.00      1.88863e+10      127       0.00676242              N/A      2.59s 62
22647    69.66      3.54707e+10      127       0.00676242              N/A      0.97s 62
22648    66.33      1.64063e+09      127       0.00676242              N/A      0.57s 62
22649    66.96      1.95548e+07      127       0.00676242              N/A      0.00s 62
22650    68.61      4.66949e+06      127       0.00676242              N/A     26.87s 62
22651    70.28      5.18141e+06      127       0.00676242              N/A     22.23s 62
22652    71.45          22649.7      127       0.00676242              N/A     24.76s 62
22653    68.40           265918      127       0.00676242              N/A     23.71s 62
22654    68.73           222793      127       0.00676242              N/A     23.85s 62
22655    72.58           3159.8      127       0.00676242              N/A     26.14s 62
22656    66.72      5.03276e+06      127       0.00676242              N/A     22.93s 62
22657    68.70      6.07553e+06      127       0.00676242              N/A     21.26s 62
22658    67.90          2294.82      127       0.00676242              N/A     28.09s 62
22659    70.60      1.35071e+06      127       0.00676242              N/A     20.05s 62
22660    66.55      3.94015e+07      127       0.00676242              N/A     18.28s 62
22661    66.79          29617.8      127       0.00676242              N/A     26.30s 62
22662    68.21      5.95609e+06      127       0.00676242              N/A     20.81s 62
22663    67.41      3.67548e+07      127       0.00676242              N/A     18.75s 62
22664    70.11          2757.09      127       0.00676242              N/A     24.15s 62
22665    70.42      5.96245e+06      127       0.00676242              N/A     16.92s 62
22666    70.20      2.05357e+07      127       0.00676242              N/A     15.71s 62
22667    71.08      2.25163e+08      127       0.00676242              N/A     17.40s 62
22668    69.83          3686.12      127       0.00676242              N/A     22.41s 62
22669    66.50          10343.9      127       0.00676242              N/A     15.63s 62
22670    67.67          25037.9      127       0.00676242              N/A     22.63s 62
22671    69.36      5.24355e+06      127       0.00676242              N/A     14.04s 62
22672    69.51      1.47843e+06      127       0.00676242              N/A     13.39s 62
22673    68.83      1.85174e+10      127       0.00676242              N/A     13.18s 62
22674    69.65      1.92159e+10      127       0.00676242              N/A     14.62s 62
22675    69.28      1.84065e+10      127       0.00676242              N/A     13.47s 62
22676    71.18      9.33497e+08      127       0.00676242              N/A     11.70s 62
22677    70.75          38274.5      127       0.00676242              N/A     13.45s 62
22678    68.56       3.4015e+12      127       0.00676242              N/A     11.31s 62
22679    70.63           276475      127       0.00676242              N/A     10.06s 62
22680    71.59          31230.6      127       0.00676242              N/A     13.32s 62
22681    67.83      8.27482e+07      127       0.00676242              N/A     10.09s 62
22682    70.54          1285.28      127       0.00676242              N/A      8.92s 62
22683    68.45          4666.16      127       0.00676242              N/A     11.59s 62
22684    67.23      3.74127e+15      127       0.00676242              N/A      7.83s 62
22685    70.02      1.15913e+08      127       0.00676242              N/A      6.24s 62
22686    68.90      1.44924e+08      127       0.00676242              N/A      9.08s 62
22687    71.56      2.33404e+10      127       0.00676242              N/A      6.48s 62
22688    65.64          24121.1      127       0.00676242              N/A      5.55s 62
22689    70.53      6.64936e+07      127       0.00676242              N/A      7.25s 62
22690    66.72      2.42274e+09      127       0.00676242              N/A      4.70s 62
22691    67.73      4.85367e+06      127       0.00676242              N/A      4.28s 62
22692    68.19      4.00828e+12      127       0.00676242              N/A      3.93s 62
22693    68.42      2.53212e+08      127       0.00676242              N/A      3.89s 62
22694    68.95          4189.47      127       0.00676242              N/A      2.64s 62
22695    69.92      1.67204e+09      127       0.00676242              N/A      2.17s 62
22696    68.58          49424.4      127       0.00676242              N/A      2.28s 62
22697    69.54      8.14634e+07      127       0.00676242              N/A      0.93s 62
22698    67.61          54013.5      127       0.00676242              N/A      0.50s 62
22699    69.03          1286.47      127       0.00676242              N/A      0.00s 62
22700    68.34      5.80216e+06      127       0.00676242              N/A     27.37s 62
22701    65.94          4053.85      127       0.00676242              N/A     25.85s 62
22702    65.71      2.14407e+06      127       0.00676242              N/A     30.97s 62
22703    68.11          23.8506      127       0.00676242              N/A     23.94s 62
22704    70.15      4.23291e+12      127       0.00676242              N/A     24.45s 62
22705    70.18          3192.13      127       0.00676242              N/A     30.48s 62
22706    67.19          22164.8      127       0.00676242              N/A     18.32s 62
22707    68.38       1.7739e+08      127       0.00676242              N/A     21.23s 62
22708    69.37       8.6458e+07      127       0.00676242              N/A     25.09s 62
22709    69.94      1.52143e+10      127       0.00676242              N/A     21.55s 62
22710    68.40      1.98037e+10      127       0.00676242              N/A     17.37s 62
22711    68.90      9.59683e+07      127       0.00676242              N/A     27.48s 62
22712    70.44          96193.5      127       0.00676242              N/A     20.91s 62
22713    70.04          22784.1      127       0.00676242              N/A     19.21s 62
22714    68.35          27006.6      127       0.00676242              N/A     16.39s 62
22715    66.64      4.83958e+06      127       0.00676242              N/A     26.59s 62
22716    67.59       1.9226e+10      127       0.00676242              N/A     17.43s 62
22717    69.55          8879.08      127       0.00676242              N/A     17.68s 62
22718    69.40          2711.11      127       0.00676242              N/A     21.45s 62
22719    67.15      3.32143e+11      127       0.00676242              N/A     15.95s 62
22720    68.78          3059.28      127       0.00676242              N/A     15.99s 62
22721    69.85      7.56841e+07      127       0.00676242              N/A     18.37s 62
22722    69.12      1.43808e+06      127       0.00676242              N/A     14.00s 62
22723    67.74           273836      127       0.00676242              N/A     13.50s 62
22724    65.38          93543.6      127       0.00676242              N/A     19.06s 62
22725    70.36      7.80545e+07      127       0.00676242              N/A     13.06s 62
22726    70.17      1.49029e+10      127       0.00676242              N/A     11.65s 62
22727    72.94      7.56791e+07      127       0.00676242              N/A     15.70s 62
22728    69.54      1.98297e+08      127       0.00676242              N/A     12.04s 62
22729    67.88          2190.71      127       0.00676242              N/A     10.57s 62
22730    68.62      5.17517e+06      127       0.00676242              N/A     14.87s 62
22731    69.52          4991.64      127       0.00676242              N/A      9.38s 62
22732    67.52      9.80725e+07      127       0.00676242              N/A      8.51s 62
22733    71.83      1.16554e+06      127       0.00676242              N/A      9.18s 62
22734    67.72      3.75577e+11      127       0.00676242              N/A     12.02s 62
22735    68.20       7.3062e+06      127       0.00676242              N/A      8.28s 62
22736    71.37      8.14575e+07      127       0.00676242              N/A      9.10s 62
22737    69.58      8.01432e+07      127       0.00676242              N/A      6.64s 62
22738    67.18          3017.43      127       0.00676242              N/A      4.58s 62
22739    67.22      5.04717e+06      127       0.00676242              N/A      3.91s 62
22740    68.45          14964.9      127       0.00676242              N/A      6.05s 62
22741    68.10      6.01889e+09      127       0.00676242              N/A      3.98s 62
22742    68.95          52844.9      127       0.00676242              N/A      3.75s 62
22743    69.64      5.03349e+06      127       0.00676242              N/A      3.99s 62
22744    67.07      3.40146e+12      127       0.00676242              N/A      2.31s 62
22745    65.91      6.82001e+07      127       0.00676242              N/A      1.83s 62
22746    67.79      1.97376e+08      127       0.00676242              N/A      1.81s 62
22747    66.92          139.829      127       0.00676242              N/A      1.07s 62
22748    68.95      6.09794e+06      127       0.00676242              N/A      0.62s 62
22749    69.69      7.57331e+07      127       0.00676242              N/A      0.00s 62
22750    69.29      4.56972e+09      127       0.00676242              N/A     26.09s 62
22751    69.84            53728      127       0.00676242              N/A     22.03s 62
22752    68.20      8.28203e+07      127       0.00676242              N/A     25.92s 62
22753    70.23      1.04537e+09      127       0.00676242              N/A     34.40s 62
22754    69.14          3044.34      127       0.00676242              N/A     20.96s 62
22755    71.42       1.4013e+08      127       0.00676242              N/A     20.93s 62
22756    70.86      1.49401e+10      127       0.00676242              N/A     31.43s 62
22757    67.62      1.46898e+06      127       0.00676242              N/A     23.55s 62
22758    69.25      7.58022e+07      127       0.00676242              N/A     22.44s 62
22759    69.22          13492.1      127       0.00676242              N/A     29.55s 62
22760    70.50       4.0763e+10      127       0.00676242              N/A     19.45s 62
22761    68.56      1.38527e+06      127       0.00676242              N/A     18.86s 62
22762    69.39          2353.21      127       0.00676242              N/A     27.68s 62
22763    68.28            19442      127       0.00676242              N/A     19.18s 62
22764    68.18      7.67427e+07      127       0.00676242              N/A     17.51s 62
22765    70.83      5.44367e+06      127       0.00676242              N/A     18.90s 62
22766    68.43      8.28409e+07      127       0.00676242              N/A     16.42s 62
22767    68.86      1.46584e+10      127       0.00676242              N/A     15.43s 62
22768    70.00      1.64717e+07      127       0.00676242              N/A     22.91s 62
22769    72.75      3.12267e+11      127       0.00676242              N/A     14.50s 62
22770    70.83      7.81749e+07      127       0.00676242              N/A     15.79s 62
22771    68.79          46459.5      127       0.00676242              N/A     21.11s 62
22772    66.35      7.56992e+07      127       0.00676242              N/A     11.87s 62
22773    68.66      5.11942e+06      127       0.00676242              N/A     12.08s 62
22774    69.77           559088      127       0.00676242              N/A     14.42s 62
22775    69.92          23633.2      127       0.00676242              N/A     12.81s 62
22776    67.08      6.22847e+06      127       0.00676242              N/A     11.43s 62
22777    66.07      3.80123e+10      127       0.00676242              N/A     16.52s 62
22778    67.11      3.25948e+12      127       0.00676242              N/A     10.58s 62
22779    69.42          1507.39      127       0.00676242              N/A     10.94s 62
22780    67.87           384369      127       0.00676242              N/A     12.97s 62
22781    67.01      3.28439e+06      127       0.00676242              N/A      7.84s 62
22782    69.85      6.33786e+06      127       0.00676242              N/A      7.69s 62
22783    66.76          29218.6      127       0.00676242              N/A      6.82s 62
22784    69.43      8.61736e+07      127       0.00676242              N/A      9.30s 62
22785    71.03      1.42711e+06      127       0.00676242              N/A      6.52s 62
22786    70.71      1.13028e+06      127       0.00676242              N/A      8.34s 62
22787    69.25      5.67604e+06      127       0.00676242              N/A      5.58s 62
22788    71.60      1.62794e+08      127       0.00676242              N/A      5.72s 62
22789    73.14      9.60492e+07      127       0.00676242              N/A      5.44s 62
22790    67.45      8.37072e+07      127       0.00676242              N/A      5.94s 62
22791    68.00      5.65655e+06      127       0.00676242              N/A      4.22s 62
22792    68.11          5279.07      127       0.00676242              N/A      3.08s 62
22793    65.83      5.89854e+07      127       0.00676242              N/A      4.05s 62
22794    69.11      1.47242e+07      127       0.00676242              N/A      2.53s 62
22795    69.12      7.17446e+06      127       0.00676242              N/A      2.77s 62
22796    69.41          12801.1      127       0.00676242              N/A      1.45s 62
22797    66.23      1.65386e+10      127       0.00676242              N/A      0.99s 62
22798    69.02        9.603e+07      127       0.00676242              N/A      0.45s 62
22799    67.94      1.47182e+10      127       0.00676242              N/A      0.00s 62
22800    68.78      7.90145e+07      127       0.00676242              N/A     23.92s 62
22801    68.46          2886.68      127       0.00676242              N/A     20.69s 62
22802    65.54      9.65782e+07      127       0.00676242              N/A     27.57s 62
22803    68.36       7.8717e+07      127       0.00676242              N/A     21.76s 62
22804    70.64           511441      127       0.00676242              N/A     21.34s 62
22805    68.55          21326.2      127       0.00676242              N/A     24.66s 62
22806    69.31      5.89225e+06      129        0.0067452              N/A     21.62s 63
22807    71.64          3096.21      129        0.0067452              N/A     22.41s 63
22808    68.56      7.43862e+06      129        0.0067452              N/A     27.07s 63
22809    72.36      1.98038e+10      129        0.0067452              N/A     17.68s 63
22810    68.73            27296      129        0.0067452              N/A     20.51s 63
22811    68.28      3.25948e+12      129        0.0067452              N/A     26.12s 63
22812    70.28      1.84099e+10      129        0.0067452              N/A     15.83s 63
22813    67.09          4065.94      129        0.0067452              N/A     16.36s 63
22814    71.89           392098      129        0.0067452              N/A     16.06s 63
22815    72.72      8.36681e+07      129        0.0067452              N/A     23.73s 63
22816    71.82      6.65803e+06      129        0.0067452              N/A     16.84s 63
22817    71.85          38597.2      129        0.0067452              N/A     16.41s 63
22818    70.75           235201      129        0.0067452              N/A     23.47s 63
22819    69.28      1.36004e+08      129        0.0067452              N/A     15.91s 63
22820    68.75      2.16373e+08      129        0.0067452              N/A     17.07s 63
22821    72.16      6.33721e+07      129        0.0067452              N/A     20.73s 63
22822    70.72      5.17622e+06      129        0.0067452              N/A     11.90s 63
22823    70.56      4.86041e+06      129        0.0067452              N/A     12.62s 63
22824    70.52          1978.87      129        0.0067452              N/A     18.35s 63
22825    69.30           310096      129        0.0067452              N/A      9.94s 63
22826    69.17       4.0454e+08      129        0.0067452              N/A     11.23s 63
22827    69.50      2.04292e+10      129        0.0067452              N/A     15.08s 63
22828    68.44      7.64161e+12      129        0.0067452              N/A     10.25s 63
22829    67.30          3274.48      129        0.0067452              N/A      9.86s 63
22830    67.63      4.84502e+06      129        0.0067452              N/A     12.58s 63
22831    68.24           1864.8      129        0.0067452              N/A      7.42s 63
22832    70.80      1.84129e+10      129        0.0067452              N/A      8.92s 63
22833    71.05       1.0842e+08      129        0.0067452              N/A      9.75s 63
22834    70.69      2.03427e+07      129        0.0067452              N/A      7.97s 63
22835    68.89      2.23426e+10      129        0.0067452              N/A      6.76s 63
22836    66.48       6.2398e+06      129        0.0067452              N/A      8.38s 63
22837    69.49      6.35126e+06      129        0.0067452              N/A      5.43s 63
22838    69.48      2.65963e+06      129        0.0067452              N/A      5.68s 63
22839    71.31          1841.28      129        0.0067452              N/A      7.15s 63
22840    68.91          26574.2      129        0.0067452              N/A      4.13s 63
22841    71.49      5.17362e+06      129        0.0067452              N/A      3.72s 63
22842    70.23          5513.68      129        0.0067452              N/A      4.31s 63
22843    70.27          4331.96      129        0.0067452              N/A      3.24s 63
22844    69.79          18027.1      129        0.0067452              N/A      2.61s 63
22845    68.31           125119      129        0.0067452              N/A      1.87s 63
22846    67.56      6.52392e+06      129        0.0067452              N/A      2.16s 63
22847    69.06          51547.4      129        0.0067452              N/A      1.08s 63
22848    69.06           356766      129        0.0067452              N/A      0.46s 63
22849    69.97      7.80328e+07      129        0.0067452              N/A      0.00s 63
22850    69.50      1.98846e+10      129        0.0067452              N/A     23.13s 63
22851    68.38      2.11245e+11      129        0.0067452              N/A     22.57s 63
22852    70.39      4.82811e+06      129        0.0067452              N/A     30.56s 63
22853    67.79      1.87462e+10      129        0.0067452              N/A     21.97s 63
22854    70.60          11880.5      129        0.0067452              N/A     20.13s 63
22855    68.97      2.52239e+11      129        0.0067452              N/A     25.17s 63
22856    70.49      6.05631e+06      129        0.0067452              N/A     21.94s 63
22857    72.80        1.067e+07      129        0.0067452              N/A     21.77s 63
22858    68.75      3.56412e+08      129        0.0067452              N/A     25.78s 63
22859    69.97      7.07025e+13      129        0.0067452              N/A     19.95s 63
22860    70.31      7.82221e+10      129       0.00673659              N/A     16.54s 63
22861    70.28      5.82055e+06      129       0.00673659              N/A     23.32s 63
22862    70.56      1.84065e+10      129       0.00673659              N/A     19.17s 63
22863    71.84      8.44858e+06      129       0.00673659              N/A     18.74s 63
22864    69.61      2.48502e+11      129       0.00673659              N/A     21.51s 63
22865    73.00          21661.9      129       0.00673659              N/A     14.60s 63
22866    72.96          9856.22      129       0.00673659              N/A     16.77s 63
22867    71.97      8.14582e+07      129       0.00673659              N/A     22.36s 63
22868    65.22      4.23313e+10      129       0.00673659              N/A     13.11s 63
22869    68.84      1.01993e+08      129       0.00673659              N/A     15.97s 63
22870    75.14       5.0833e+06      129       0.00673659              N/A     20.57s 63
22871    70.55           193768      129       0.00673659              N/A     13.52s 63
22872    69.50      1.60328e+08      129       0.00673659              N/A     11.37s 63
22873    67.09      4.01126e+12      129       0.00673659              N/A     10.46s 63
22874    71.43      1.84335e+10      129       0.00673659              N/A     15.25s 63
22875    68.91          7057.52      129       0.00673659              N/A     10.25s 63
22876    72.99      1.02402e+07      129       0.00673659              N/A      9.36s 63
22877    65.19      6.08213e+06      129       0.00673659              N/A     13.19s 63
22878    66.36      1.46684e+10      129       0.00673659              N/A      8.39s 63
22879    69.31      6.10976e+06      129       0.00673659              N/A      8.12s 63
22880    71.17          28216.8      129       0.00673659              N/A     12.69s 63
22881    68.32          41687.7      129       0.00673659              N/A      6.64s 63
22882    68.81            24143      129       0.00673659              N/A      6.26s 63
22883    71.45          1807.46      129       0.00673659              N/A      6.80s 63
22884    70.62          2842.16      129       0.00673659              N/A      5.60s 63
22885    67.45      7.80352e+07      129       0.00673659              N/A      5.14s 63
22886    73.48      7.08776e+06      129       0.00673659              N/A      5.58s 63
22887    71.82          21021.3      129       0.00673659              N/A      4.51s 63
22888    69.00      4.08789e+09      129       0.00673659              N/A      3.98s 63
22889    69.19       5.1079e+06      129       0.00673659              N/A      4.67s 63
22890    70.00      1.83568e+07      129       0.00673659              N/A      3.41s 63
22891    71.03          75443.1      129       0.00673659              N/A      2.87s 63
22892    68.09          2872.14      129       0.00673659              N/A      3.17s 63
22893    70.61      8.36004e+07      129       0.00673659              N/A      2.14s 63
22894    69.50      8.39584e+07      129       0.00673659              N/A      1.84s 63
22895    69.33      2.97223e+08      129       0.00673659              N/A      1.99s 63
22896    66.92      1.86834e+08      129       0.00673659              N/A      1.10s 63
22897    69.23       6.5526e+07      129       0.00673659              N/A      0.75s 63
22898    67.46      5.22394e+06      129       0.00673659              N/A      0.53s 63
22899    68.10      5.75926e+06      129       0.00673659              N/A      0.00s 63
22900    69.11      7.24877e+06      129       0.00673659              N/A     18.14s 63
22901    68.00          1576.07      129       0.00673659              N/A     25.51s 63
22902    67.92      8.57869e+07      129       0.00673659              N/A     17.53s 63
22903    68.08      3.83231e+10      129       0.00673659              N/A     16.26s 63
22904    67.88      5.19566e+06      129       0.00673659              N/A     16.82s 63
22905    67.88      1.51899e+07      129       0.00673659              N/A     18.83s 63
22906    71.03          2297.53      129       0.00673659              N/A     15.67s 63
22907    70.31      1.36429e+10      129       0.00673659              N/A     15.95s 63
22908    68.07           376385      129       0.00673659              N/A     22.54s 63
22909    71.51      1.59486e+08      129       0.00673659              N/A     15.14s 63
22910    73.16      1.46086e+07      129       0.00673659              N/A     14.54s 63
22911    69.24      9.45588e+06      129       0.00673659              N/A     18.07s 63
22912    70.87      5.75248e+13      129       0.00673659              N/A     14.03s 63
22913    69.31           488368      129       0.00673659              N/A     12.99s 63
22914    66.17      1.57253e+08      129       0.00673659              N/A     16.23s 63
22915    69.25          2861.34      129       0.00673659              N/A     12.73s 63
22916    67.03      3.40146e+12      129       0.00673659              N/A     11.99s 63
22917    68.24          23745.7      129       0.00673659              N/A     16.23s 63
22918    69.31      5.02384e+06      129       0.00673659              N/A     11.16s 63
22919    68.37      4.80958e+06      129       0.00673659              N/A     11.12s 63
22920    71.25       6.1009e+06      129       0.00673659              N/A     15.34s 63
22921    70.97           4586.8      129       0.00673659              N/A     10.61s 63
22922    68.61      4.84388e+06      129       0.00673659              N/A     10.20s 63
22923    70.84      4.82052e+06      129       0.00673659              N/A     13.94s 63
22924    68.64      1.34386e+11      129       0.00673659              N/A      9.47s 63
