    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
4480    87.44        0.0874445       87       0.00778175              N/A      8.50s
4481    87.78           0.2014       87       0.00778175              N/A      8.89s
4482    86.86         0.266557       87       0.00778175              N/A      7.25s
4483    86.51         0.133668       87       0.00778175              N/A      7.02s
4484    84.55         0.129284       87       0.00778175              N/A      7.32s
4485    85.84         0.345999       87       0.00778175              N/A      6.04s
4486    85.58         0.131883       93       0.00777663              N/A      6.00s
4487    88.38         0.814953       87       0.00778175              N/A      5.88s
4488    87.56         0.187004       87       0.00778175              N/A      4.73s
4489    85.57         0.483041       87       0.00778175              N/A      4.25s
4490    88.74         0.400901       87       0.00778175              N/A      4.52s
4491    85.84         0.199642       87       0.00778175              N/A      3.47s
4492    87.00          0.11071       87       0.00778175              N/A      3.07s
4493    88.09        0.0947813       87       0.00778175              N/A      2.74s
4494    85.04         0.113058       87       0.00778175              N/A      2.12s
4495    85.28         0.524554       87       0.00778175              N/A      2.00s
4496    85.22         0.120152       87       0.00778175              N/A      1.23s
4497    84.34         0.457912       87       0.00778175              N/A      1.01s
4498    86.77         0.409458       87       0.00778175              N/A      0.45s
4499    85.28         0.201236       87       0.00778175              N/A      0.00s
    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
4500    86.57        0.0838818       87       0.00778175              N/A      1.89m
4501    86.91         0.204839       87       0.00778175              N/A      1.78m
4502    86.80         0.899137       87       0.00778175              N/A      2.07m
4503    87.75         0.129443       87       0.00778175              N/A      1.86m
4504    85.33          0.18597       87       0.00778175              N/A      1.99m
4505    88.99         0.148285       87       0.00778175              N/A      1.77m
4506    87.14          0.17823       87       0.00778175              N/A      2.17m
4507    88.63          0.17208       87       0.00778175              N/A      1.81m
4508    86.42          0.15249       87       0.00778175              N/A      1.82m
4509    86.57         0.141721       87       0.00778175              N/A      1.71m
4510    83.68           1.9026       87       0.00778175              N/A      1.73m
4511    87.17         0.353006       87       0.00778175              N/A      1.74m
4512    87.04         0.152887       87       0.00778175              N/A      1.95m
4513    85.64          1.40772       87       0.00778175              N/A      1.70m
4514    85.63           0.1151       87       0.00778175              N/A      1.67m
4515    86.74         0.125231       87       0.00778175              N/A      1.77m
4516    87.77          50.8294       87       0.00778175              N/A      1.62m
4517    85.03         0.645503       87       0.00778175              N/A      1.72m
4518    88.37        0.0656376       87       0.00778175              N/A      1.69m
4519    86.86         0.109863       87       0.00778175              N/A      1.93m
4520    87.99         0.329601       87       0.00778175              N/A      1.67m
4521    88.00         0.121469       87       0.00778175              N/A      1.59m
4522    85.92         0.126521       87       0.00778175              N/A      1.88m
4523    86.92          0.16319       87       0.00778175              N/A      1.62m
4524    88.77         0.256357       87       0.00778175              N/A      1.68m
4525    86.18         0.118512       87       0.00778175              N/A      1.67m
4526    86.55         0.662376       87       0.00778175              N/A      1.92m
4527    84.69          0.44164       87       0.00778175              N/A      1.59m
4528    85.98          0.40181       87       0.00778175              N/A      1.65m
4529    86.00         0.550486       87       0.00778175              N/A      1.71m
4530    85.97         0.106468       87       0.00778175              N/A      1.59m
4531    85.47        0.0862335       87       0.00778175              N/A      1.58m
4532    86.43         0.235693       87       0.00778175              N/A      1.59m
4533    87.93         0.410516       87       0.00778175              N/A      1.83m
4534    87.73         0.078143       87       0.00778175              N/A      1.57m
4535    88.92         0.127506       95       0.00778155              N/A      1.65m
4536    87.30         0.205966       87       0.00778175              N/A      1.73m
4537    87.16        0.0965489       87       0.00778175              N/A      1.49m
4538    87.09          0.16989       87       0.00778175              N/A      1.51m
4539    84.66         0.105926       87       0.00778175              N/A      1.50m
4540    83.93        0.0844152       87       0.00778175              N/A      1.71m
4541    88.25          21.2245       87       0.00778175              N/A      1.49m
4542    86.26         0.234352       87       0.00778175              N/A      1.59m
4543    86.57         0.232764       87       0.00778175              N/A      1.74m
4544    88.28        0.0964385       87       0.00778175              N/A      1.51m
4545    84.79         0.100329       87       0.00778175              N/A      1.62m
4546    87.47         0.153332       87       0.00778175              N/A      1.70m
4547    85.83          0.14989       87       0.00778175              N/A      1.76m
4548    87.65         0.109611       87       0.00778175              N/A      1.60m
4549    85.89         0.175042       87       0.00778175              N/A      1.73m
4550    84.51         0.110771       87       0.00778175              N/A      1.46m
4551    85.90         0.553118       87       0.00778175              N/A      1.54m
4552    85.14         0.205379       87       0.00778175              N/A      1.99m
4553    89.18         0.116622       87       0.00778175              N/A      1.61m
4554    86.92         0.155322       87       0.00778175              N/A      1.51m
4555    82.64         0.432806       87       0.00778175              N/A      1.65m
4556    88.78         0.169064       87       0.00778175              N/A      1.45m
4557    86.41         0.288542       87       0.00778175              N/A      1.44m
4558    89.77         0.143066       87       0.00778175              N/A      1.61m
4559    88.77         0.105253       87       0.00778175              N/A      1.38m
4560    86.04         0.187506       89        0.0077762              N/A      1.37m
4561    84.53          0.41988       87       0.00778175              N/A      1.55m
4562    88.29         0.104055       87       0.00778175              N/A      1.39m
4563    85.94        0.0894926       87       0.00778175              N/A      1.37m
4564    86.92         0.210705       91         0.007779              N/A      1.54m
4565    84.65         0.262692       87       0.00778175              N/A      1.34m
4566    85.94         0.126393       87       0.00778175              N/A      1.34m
4567    86.24         0.123346       87       0.00778175              N/A      1.56m
4568    88.22          6517.36       87       0.00778175              N/A      1.31m
4569    87.26        0.0789752       87       0.00778175              N/A      1.31m
4570    85.61          0.36913       87       0.00778175              N/A      1.56m
4571    87.20         0.188388       87       0.00778175              N/A      1.32m
4572    84.01         0.159472       87       0.00778175              N/A      1.29m
4573    87.61         0.179624       87       0.00778175              N/A      1.46m
4574    85.99           0.3345       87       0.00778175              N/A      1.22m
4575    90.15         0.234839       87       0.00778175              N/A      1.29m
4576    87.15         0.227153       87       0.00778175              N/A      1.39m
4577    86.53         0.189226       87       0.00778175              N/A      1.25m
4578    86.59         0.146465       87       0.00778175              N/A      1.26m
4579    86.66         0.317952       87       0.00778175              N/A      1.33m
4580    89.00          6.79073       87       0.00778175              N/A      1.22m
4581    87.71         0.208338       87       0.00778175              N/A      1.24m
4582    87.42        0.0915404       87       0.00778175              N/A      1.19m
4583    89.61         0.126967       87       0.00778175              N/A      1.30m
4584    86.69         0.104279       87       0.00778175              N/A      1.17m
4585    87.46         0.175038       87       0.00778175              N/A      1.21m
4586    85.86           14.817       87       0.00778175              N/A      1.19m
4587    87.18           0.1751       87       0.00778175              N/A      1.24m
4588    84.17         0.460547       87       0.00778175              N/A      1.14m
4589    89.26          54.9554       87       0.00778175              N/A      1.24m
4590    85.42        0.0791756       87       0.00778175              N/A      1.25m
4591    86.60         0.223223       87       0.00778175              N/A      1.30m
4592    86.33         0.228233       87       0.00778175              N/A      1.14m
4593    86.42         0.344291       87       0.00778175              N/A      1.25m
4594    88.44          0.20773       87       0.00778175              N/A      1.30m
4595    87.72         0.137255       87       0.00778175              N/A      1.10m
4596    88.11         0.176334       87       0.00778175              N/A      1.16m
4597    88.51         0.153309       87       0.00778175              N/A      1.32m
4598    86.81         0.144146       87       0.00778175              N/A      1.06m
4599    87.80         0.127685       87       0.00778175              N/A      1.12m
4600    84.95        0.0968186       87       0.00778175              N/A      1.08m
4601    88.21         0.201834       87       0.00778175              N/A      1.24m
4602    88.11          1.16614       87       0.00778175              N/A      1.09m
4603    85.74          1.11143       87       0.00778175              N/A      1.10m
4604    86.78         0.136045       87       0.00778175              N/A      1.05m
4605    86.79          0.14015       87       0.00778175              N/A      1.01m
4606    87.12         0.134433       87       0.00778175              N/A      1.06m
4607    89.18        0.0858431       87       0.00778175              N/A      1.19m
4608    88.34         0.200017       87       0.00778175              N/A      1.02m
4609    84.56         0.395823       87       0.00778175              N/A      1.06m
4610    85.70         0.157022       87       0.00778157              N/A      1.17m
4611    83.13         0.118349       87       0.00778157              N/A     59.48s
4612    86.04         0.155042       87       0.00778157              N/A     58.10s
4613    87.36         0.156759       87       0.00778157              N/A      1.02m
4614    86.47         0.183826       87       0.00778157              N/A     58.49s
4615    88.58         0.103927       87       0.00778157              N/A     58.86s
4616    87.73         0.290655       87       0.00778157              N/A     58.65s
4617    86.64         0.115501       87       0.00778157              N/A      1.04m
4618    85.98         0.418449       87       0.00778157              N/A     57.00s
4619    86.70         0.160487       87       0.00778157              N/A     55.32s
4620    87.62         0.120581       87       0.00778157              N/A     57.75s
4621    88.55         0.112698       87       0.00778157              N/A      1.10m
4622    86.56         0.427032       87       0.00778157              N/A     55.19s
4623    87.11         0.112681       87       0.00778157              N/A     54.62s
4624    89.03          0.22972       87       0.00778157              N/A      1.04m
4625    86.99          0.18762       87       0.00778104              N/A     52.74s
4626    86.36         0.126297       87       0.00778104              N/A     52.08s
4627    89.53          0.37433       87       0.00778104              N/A     57.78s
4628    87.22         0.190902       87       0.00778104              N/A     53.76s
4629    86.24         0.117111       87       0.00778104              N/A     53.84s
4630    85.42          0.22384       87       0.00778104              N/A     52.87s
4631    87.36          0.21402       87       0.00778104              N/A     58.67s
4632    87.00         0.118957      237       0.00767599              N/A     51.09s
4633    86.69         0.196403       87       0.00778104              N/A     48.65s
4634    87.32          5.62686       87       0.00778104              N/A     50.82s
4635    87.30          0.15877       87       0.00778104              N/A     53.87s
4636    84.39         0.116614       87       0.00778104              N/A     49.90s
4637    86.04         0.115235       87       0.00778104              N/A     51.09s
4638    86.58         0.437681       87       0.00778104              N/A     58.03s
4639    87.56          4.20519       87       0.00778104              N/A     48.77s
4640    87.49         0.591997       87       0.00778104              N/A     48.09s
4641    86.11        0.0608382       87       0.00778104              N/A     49.24s
4642    88.36         0.178728       87       0.00778104              N/A     47.07s
4643    84.00         0.380569       87       0.00778104              N/A     53.82s
4644    87.65        0.0799073       87       0.00778104              N/A     47.01s
4645    88.48         0.830415       87       0.00778104              N/A     48.86s
4646    88.84         0.165544       87       0.00778104              N/A     45.69s
4647    86.97         0.258957       87       0.00778104              N/A     44.37s
4648    86.61         0.243883       87       0.00778104              N/A     45.37s
4649    85.41         0.287459       87       0.00778104              N/A     48.81s
4650    88.75         0.126985       87       0.00778104              N/A     42.91s
4651    86.30         0.184642       87       0.00778104              N/A     42.78s
4652    86.22         0.196041       87       0.00778104              N/A     44.22s
4653    86.50        0.0923396       87       0.00778104              N/A     41.99s
4654    87.78         0.108601       87       0.00778104              N/A     40.95s
4655    88.28         0.614565       87       0.00778104              N/A     39.79s
4656    85.61         0.264807       87       0.00778104              N/A     45.15s
4657    86.51         0.210797       87       0.00778104              N/A     39.09s
4658    88.14         0.183412       87       0.00778104              N/A     39.91s
4659    86.82         0.251378       87       0.00778056              N/A     43.09s
4660    88.35         0.162126       87       0.00778056              N/A     45.24s
4661    89.34        0.0980521       87       0.00778056              N/A     39.34s
4662    87.48         0.242617       87       0.00778056              N/A     39.22s
4663    85.47         0.189339       87       0.00778056              N/A     41.97s
4664    88.03         0.114833       87       0.00778056              N/A     37.32s
4665    87.64         0.129988       87       0.00778056              N/A     37.23s
4666    85.73          1.18483       87       0.00778056              N/A     42.07s
4667    85.92          0.16183       87       0.00778056              N/A     36.48s
4668    87.02         0.127084       87       0.00778056              N/A     34.73s
4669    86.02         0.210147       87       0.00778056              N/A     40.30s
4670    86.37         0.142676       87       0.00778056              N/A     34.99s
4671    84.75          0.15506       87       0.00778056              N/A     33.31s
4672    87.79          1.34776       87       0.00778056              N/A     38.56s
4673    88.09          0.25344       87       0.00778056              N/A     32.09s
4674    88.94         0.140976       87       0.00778056              N/A     32.73s
4675    86.64         0.224641       87       0.00778056              N/A     33.48s
4676    87.05         0.313116       87       0.00778056              N/A     31.04s
4677    87.06          0.16448       87       0.00778056              N/A     31.19s
4678    86.69         0.109173       87       0.00778056              N/A     33.55s
4679    86.83        0.0722117       87       0.00778056              N/A     36.49s
4680    87.57         0.117909       87       0.00778056              N/A     32.25s
4681    87.95        0.0790864       87       0.00778056              N/A     32.95s
4682    88.25         0.142249       87       0.00778056              N/A     35.12s
4683    86.47         0.270573       87       0.00778056              N/A     29.70s
4684    87.76        0.0832618       87       0.00778056              N/A     29.02s
4685    87.24         0.183966       87       0.00778056              N/A     30.72s
4686    85.30        0.0772217      229       0.00775386              N/A     27.11s
4687    85.96         0.163996       87       0.00778056              N/A     28.17s
4688    86.70          9.29356       87       0.00778056              N/A     26.07s
4689    85.62         0.520947       87       0.00778056              N/A     30.55s
4690    88.50         0.320894       87       0.00778056              N/A     26.28s
4691    85.55         0.222882       87       0.00778056              N/A     27.62s
4692    87.64          0.10307       87       0.00778056              N/A     23.90s
4693    85.51         0.145479       87       0.00778056              N/A     25.48s
4694    89.72         0.120339       87       0.00778056              N/A     23.77s
4695    88.61          0.24367       87       0.00778056              N/A     26.50s
4696    89.72         0.122624       87       0.00778056              N/A     24.01s
4697    89.23         0.143248       87       0.00778056              N/A     23.65s
4698    88.00         0.100831       87       0.00778056              N/A     25.87s
4699    85.44         0.399813       87       0.00778056              N/A     21.02s
4700    85.97         0.854524      105        0.0077559              N/A     22.06s
4701    85.97         0.268025      105        0.0077559              N/A     21.22s
4702    83.43         0.401071      105       0.00776951              N/A     24.28s
4703    86.55         0.212255       87       0.00778056              N/A     21.96s
4704    84.97         0.253627       87       0.00778056              N/A     20.90s
4705    83.59         0.169707       87       0.00778056              N/A     18.68s
4706    85.74         0.114831       87       0.00778056              N/A     18.26s
4707    86.00         0.171376       87       0.00778056              N/A     18.69s
4708    85.47         0.370981       87       0.00778056              N/A     17.91s
4709    84.84         0.108715       85       0.00778427              N/A     20.95s
4710    85.97          8.72782       85       0.00778427              N/A     17.57s
4711    84.54          2.18825       85       0.00778427              N/A     18.30s
4712    84.88           0.1814       85       0.00778248              N/A     15.33s
4713    86.94          0.12971       85       0.00778248              N/A     15.87s
4714    85.49         0.138044       85       0.00778248              N/A     17.00s
4715    82.69         0.204856       85       0.00778248              N/A     14.89s
4716    85.29         0.383471       85       0.00778248              N/A     16.43s
4717    85.87         0.111807       85       0.00778248              N/A     14.19s
4718    83.95         0.151112       85       0.00778193              N/A     13.90s
4719    82.28         0.425778       85       0.00778193              N/A     12.70s
4720    86.20         0.300996       85       0.00778193              N/A     12.52s
4721    85.84         0.147576       85       0.00778193              N/A     12.25s
4722    85.02          0.12147       85       0.00778193              N/A     14.19s
4723    85.32         0.514956       85       0.00778193              N/A     11.09s
4724    84.58          0.17429       85       0.00778193              N/A     11.26s
4725    84.58         0.194405       85       0.00778136              N/A     11.75s
4726    83.95         0.243951       85       0.00778136              N/A      9.81s
4727    84.53           0.5675       85       0.00778136              N/A      9.66s
4728    83.85         0.101743       85       0.00778136              N/A     10.29s
4729    84.88         0.103404       85       0.00778136              N/A      8.69s
4730    83.21         0.168371       85       0.00778136              N/A      8.30s
4731    85.51        0.0932108       85       0.00778136              N/A      8.48s
4732    81.08         0.202335       85       0.00778136              N/A      6.96s
4733    87.64        0.0921222       85       0.00778136              N/A      6.68s
4734    85.70         0.384296       85       0.00778136              N/A      6.93s
4735    85.18          0.17182       85       0.00778136              N/A      6.36s
4736    83.36         0.456087       85       0.00778136              N/A      6.38s
4737    87.04         0.103485       85       0.00778136              N/A      5.10s
4738    84.09          9.49988       85       0.00778136              N/A      5.03s
4739    84.48         0.177457       85       0.00778136              N/A      4.09s
4740    84.78         0.219801       85       0.00778136              N/A      3.97s
4741    85.83         0.137987       85       0.00778136              N/A      3.64s
4742    87.47        0.0803403       85       0.00778136              N/A      3.14s
4743    87.07        0.0929953       85       0.00778136              N/A      3.15s
4744    86.98         0.080568       85       0.00778136              N/A      2.13s
4745    86.57          4.71001       85       0.00778136              N/A      1.91s
4746    85.75        0.0803478       85       0.00778136              N/A      1.32s
4747    84.46         0.321194       85       0.00778136              N/A      0.88s
4748    85.80         0.219631       85       0.00778136              N/A      0.46s
4749    85.06        0.0676725      183       0.00777566              N/A      0.00s
    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
4750    82.50         0.109432       85       0.00778136              N/A      1.77m
4751    83.51         0.229633       85       0.00778136              N/A      1.80m
4752    86.42         0.141506       85       0.00778136              N/A      2.05m
4753    84.98        0.0855161       85       0.00778136              N/A      1.82m
4754    83.50         0.166243       85       0.00778136              N/A      2.18m
4755    82.64         0.134669       85       0.00778136              N/A      1.90m
4756    83.25         0.245544       85       0.00778136              N/A      1.89m
4757    85.41         0.344011       85       0.00778136              N/A      1.86m
4758    83.02         0.159955       85       0.00778136              N/A      1.79m
4759    85.71         0.248356       85       0.00778136              N/A      2.00m
4760    84.48         0.168138       85       0.00778136              N/A      1.69m
4761    83.73         0.359814       85       0.00778136              N/A      1.75m
4762    83.49          1.24225       85       0.00778136              N/A      2.00m
4763    86.34        0.0909818       85       0.00778136              N/A      1.70m
4764    86.81         0.118137       85       0.00778136              N/A      1.64m
4765    82.37         0.241623       85       0.00778136              N/A      1.98m
4766    82.44         0.199304       85       0.00778136              N/A      1.68m
4767    82.90        0.0852869       85       0.00778136              N/A      1.65m
4768    85.86         0.271669       85       0.00778136              N/A      1.94m
4769    83.49         0.399612       85       0.00778136              N/A      1.72m
4770    83.20         0.124906       85       0.00778136              N/A      1.71m
4771    83.07        0.0964904       85       0.00778136              N/A      1.58m
4772    86.95         0.275476       85       0.00778136              N/A      1.91m
4773    82.83         0.115165       85       0.00778136              N/A      1.64m
4774    83.51         0.118128       85       0.00778136              N/A      1.79m
4775    85.27         0.117115       85       0.00778136              N/A      1.65m
4776    85.81         0.175989       85       0.00778136              N/A      1.56m
4777    85.58         0.428434       85       0.00778136              N/A      1.74m
4778    84.26         0.132901       85       0.00778136              N/A      1.53m
4779    84.92         0.352296       85       0.00778136              N/A      1.56m
4780    83.40          0.18592       85       0.00778136              N/A      1.59m
4781    87.33           0.1786       85       0.00778136              N/A      1.86m
4782    85.86         0.935374       85       0.00778136              N/A      1.58m
4783    84.62         0.202464       85       0.00778136              N/A      1.50m
4784    81.64         0.169121       85       0.00778136              N/A      1.69m
4785    84.33         0.158285       85       0.00778136              N/A      1.48m
4786    85.48         0.173742       85       0.00778136              N/A      1.57m
4787    84.42         0.989127       85       0.00778136              N/A      1.65m
4788    82.16         0.196608       85       0.00778136              N/A      1.51m
4789    84.21         0.215072       85       0.00778136              N/A      1.47m
4790    85.98         0.118306       85       0.00778136              N/A      1.46m
4791    84.22         0.733196       85       0.00778136              N/A      1.72m
4792    83.53         0.210909       85       0.00778136              N/A      1.46m
4793    84.91         0.276712       85       0.00778136              N/A      1.48m
4794    81.83        0.0861723       85       0.00778136              N/A      1.57m
4795    84.34        0.0924056       85       0.00778136              N/A      1.44m
4796    83.97         0.164003       85       0.00778136              N/A      1.49m
4797    86.61         0.110785       85       0.00778136              N/A      1.54m
4798    84.43         0.232045       85       0.00778136              N/A      1.50m
4799    83.34         0.130259       85       0.00778136              N/A      1.60m
4800    83.68         0.335587       85       0.00778136              N/A      1.48m
4801    87.50          0.17915       85       0.00778136              N/A      1.57m
4802    86.69         0.201261       85       0.00778136              N/A      1.41m
4803    87.97         0.258169       85       0.00778136              N/A      1.45m
4804    85.85         0.399136       85       0.00778136              N/A      1.49m
4805    86.12         0.233838       85       0.00778136              N/A      1.40m
4806    83.49         0.283132       85       0.00778136              N/A      1.50m
4807    82.89          1.91672       85       0.00778136              N/A      1.44m
4808    85.12         0.188178       85       0.00778136              N/A      1.54m
4809    83.50         0.165629       85       0.00778136              N/A      1.37m
4810    83.31         0.349671       85       0.00778136              N/A      1.49m
4811    85.11          0.22664       85       0.00778136              N/A      1.37m
4812    85.10          3.35349       85       0.00778136              N/A      1.63m
4813    83.48         0.125424       85       0.00778136              N/A      1.40m
4814    85.41         0.194824       85       0.00778136              N/A      1.43m
4815    84.48         0.362179       85       0.00778136              N/A      1.34m
4816    83.90          37.3489       85       0.00778136              N/A      1.27m
4817    84.50         0.319682       85       0.00778136              N/A      1.37m
4818    86.47         0.338238       85       0.00778136              N/A      1.48m
4819    83.56         0.145352       85       0.00778136              N/A      1.28m
4820    84.26         0.709274       85       0.00778136              N/A      1.37m
4821    86.72         0.220883       85       0.00778136              N/A      1.29m
4822    87.12        0.0865675       85       0.00778136              N/A      1.55m
4823    84.86        0.0867624       85       0.00778136              N/A      1.46m
4824    85.60         0.165073       85       0.00778136              N/A      1.49m
4825    84.62         0.161048       85       0.00778136              N/A      1.33m
4826    86.23        0.0905938       85       0.00778136              N/A      1.29m
4827    86.20         0.634076       85       0.00778136              N/A      1.34m
4828    83.04         0.190942       85       0.00778136              N/A      1.23m
4829    81.99          1.10782       85       0.00778136              N/A      1.25m
4830    85.74         0.129707       85       0.00778136              N/A      1.20m
4831    86.77         0.463379       85       0.00778136              N/A      1.27m
4832    83.58         0.190465       85       0.00778136              N/A      1.22m
4833    82.15        0.0965498       85       0.00778136              N/A      1.22m
4834    85.49          195.279       85       0.00778136              N/A      1.34m
4835    83.96          64.7354       85       0.00778136              N/A      1.18m
4836    84.32         0.237955       85       0.00778136              N/A      1.31m
4837    82.70         0.271351       85       0.00778136              N/A      1.23m
4838    87.51         0.176545       85       0.00778136              N/A      1.36m
4839    89.23         0.271333       85       0.00778136              N/A      1.18m
4840    84.62         0.246211       85       0.00778136              N/A      1.16m
4841    85.70         0.156913       85       0.00778136              N/A      1.24m
4842    85.33         0.318354       85       0.00778136              N/A      1.33m
4843    82.96         0.264969       85       0.00778136              N/A      1.16m
4844    84.40         0.249899       85       0.00778136              N/A      1.23m
4845    85.18          0.18545       85       0.00778136              N/A      1.11m
4846    85.35          0.17593       85       0.00778136              N/A      1.35m
4847    86.80          1.08414       85       0.00778136              N/A      1.13m
4848    80.89         0.244665       85       0.00778136              N/A      1.14m
4849    84.17        0.0984336       85       0.00778136              N/A      1.03m
4850    85.14         0.154734       85       0.00778136              N/A      1.09m
4851    83.83        0.0873527       85       0.00778136              N/A      1.21m
4852    86.02          1.18756       85       0.00778136              N/A      1.06m
4853    86.40          0.24282       85       0.00778136              N/A      1.13m
4854    85.58        0.0792278       85       0.00778136              N/A      1.03m
4855    86.06         0.077744       85       0.00778136              N/A      1.12m
4856    84.05        0.0881892       85       0.00778136              N/A      1.01m
4857    86.19         0.261819       85       0.00778136              N/A      1.02m
4858    85.67         0.192945       85       0.00778136              N/A      1.10m
4859    84.62         0.426612       85       0.00778136              N/A     58.43s
4860    83.92         0.254221       85       0.00778136              N/A      1.16m
4861    85.69         0.216158       85       0.00778136              N/A     58.48s
4862    86.81         0.170824       85       0.00778136              N/A      1.12m
4863    85.82         0.108776       85       0.00778136              N/A     58.57s
4864    84.32          0.10302       85       0.00778136              N/A     59.26s
4865    80.81         0.165345       85       0.00778136              N/A     59.35s
4866    84.10         0.250961       85       0.00778136              N/A     55.52s
4867    83.47         0.204464       85       0.00778136              N/A     55.00s
4868    84.96         0.117124       85       0.00778136              N/A     55.77s
4869    84.91         0.196429       85       0.00778136              N/A      1.09m
4870    85.36         0.157474       85       0.00778136              N/A     55.26s
4871    85.84         0.281661       85       0.00778136              N/A     59.24s
4872    85.95         0.264997       85       0.00778136              N/A     56.76s
4873    81.42         0.175882       85       0.00778136              N/A      1.02m
4874    82.31         0.139955       85       0.00778136              N/A     53.00s
4875    84.21          1.87789       85       0.00778136              N/A      1.01m
4876    85.62           3.2749       85       0.00778136              N/A     52.68s
4877    85.14        0.0810907       85       0.00778136              N/A     54.23s
4878    83.31         0.174885       85       0.00778136              N/A     54.58s
4879    84.54         0.208459       91       0.00773856              N/A     51.69s
4880    83.69         0.326431       91       0.00773856              N/A     51.69s
4881    85.61        0.0902251       91       0.00773856              N/A     54.32s
4882    85.61         0.277185       85       0.00778136              N/A     50.63s
4883    84.94         0.205005       85       0.00778136              N/A     51.41s
4884    84.92         0.307715       85       0.00778136              N/A     49.08s
4885    83.37         0.176348       85       0.00778136              N/A     56.98s
4886    86.64         0.113425       85       0.00778136              N/A     48.93s
4887    84.89          0.26413       85       0.00778136              N/A     46.53s
4888    83.06         0.210461       85       0.00778136              N/A     55.88s
4889    86.58         0.245673       85       0.00778136              N/A     48.66s
4890    82.63          1.19089       85       0.00778136              N/A     49.61s
4891    84.05         0.136423       95       0.00773838              N/A     46.82s
4892    86.08        0.0939715       85       0.00778136              N/A     59.55s
4893    86.46         0.126625       85       0.00778136              N/A     46.01s
4894    84.84         0.118649       85       0.00778136              N/A     48.63s
4895    85.50         0.218969       85       0.00778136              N/A     56.28s
4896    85.76         0.167392       85       0.00778136              N/A     47.37s
4897    86.77          102.828       85       0.00778136              N/A     48.11s
4898    85.85        0.0869827       85       0.00778136              N/A     43.84s
4899    83.08        0.0700879       85       0.00778136              N/A     47.50s
4900    84.35        0.0996945       85       0.00778136              N/A     41.84s
4901    82.86        0.0859295       85       0.00778136              N/A     47.74s
4902    84.92          5.14208       85       0.00778136              N/A     40.86s
4903    85.88         0.111854       85       0.00778136              N/A     41.75s
4904    85.65           0.1661       85       0.00778136              N/A     43.09s
4905    83.62         0.154393       85       0.00778136              N/A     40.50s
4906    84.97         0.125614       85       0.00778136              N/A     44.69s
4907    87.02         0.105121       85       0.00778136              N/A     39.80s
4908    83.54         0.349427       85       0.00778136              N/A     40.90s
4909    85.98         0.179427       85       0.00778136              N/A     38.89s
4910    86.30         0.179623       85       0.00778136              N/A     40.33s
4911    84.25         0.143575       85       0.00778136              N/A     39.49s
4912    82.81         0.490968       85       0.00778136              N/A     43.34s
4913    85.21         0.280326       85       0.00778136              N/A     35.88s
4914    84.72          2.56157       85       0.00778136              N/A     36.25s
4915    81.82         0.182962       85       0.00778136              N/A     42.18s
4916    85.01         0.212807       85       0.00778136              N/A     35.91s
4917    86.06        0.0970693       85       0.00778136              N/A     38.07s
4918    88.16         0.178486       85       0.00778136              N/A     41.03s
4919    86.83         0.136246       85       0.00778136              N/A     34.79s
4920    83.79         0.284022       85       0.00778136              N/A     33.91s
4921    84.26        0.0775423       85       0.00778136              N/A     37.85s
4922    84.51         0.316833       85       0.00778136              N/A     31.80s
4923    84.92         0.606054       85       0.00778136              N/A     39.25s
4924    84.80        0.0880181       85       0.00778136              N/A     32.48s
4925    85.26         0.510198       85       0.00778136              N/A     32.93s
4926    86.04          21.6665       85       0.00778136              N/A     30.47s
4927    83.09        0.0987764       85       0.00778136              N/A     37.78s
4928    86.20         0.417234       85       0.00778136              N/A     31.61s
4929    83.08        0.0873011       85       0.00778136              N/A     37.14s
4930    86.20         0.132561       85       0.00778136              N/A     35.75s
4931    84.62         0.113809       85       0.00778136              N/A     35.40s
4932    84.09         0.346618       85       0.00778136              N/A     30.55s
4933    84.66         0.212194       89       0.00778136              N/A     31.01s
4934    82.73         0.175583       85       0.00778136              N/A     28.20s
4935    85.09         0.112282       89       0.00778136              N/A     39.66s
4936    82.89           6.5504       85       0.00778136              N/A     32.59s
4937    83.65         0.157564       85       0.00778136              N/A     31.57s
4938    86.12        0.0946121       85       0.00778136              N/A     26.46s
4939    85.44         0.315125       85       0.00778136              N/A     25.69s
4940    82.75        0.0860568       85       0.00778136              N/A     30.78s
4941    82.54         0.343127       85       0.00778136              N/A     25.01s
4942    84.39          0.18323       85       0.00778136              N/A     30.93s
4943    83.75         0.229163       85       0.00778136              N/A     25.64s
4944    84.41         0.296326       85       0.00778136              N/A     23.91s
4945    83.23        0.0862987       85       0.00778136              N/A     29.57s
4946    84.96         0.242446       85       0.00778136              N/A     29.41s
4947    84.69          0.16599       85       0.00778136              N/A     22.75s
4948    86.09         0.279345       85       0.00778136              N/A     24.15s
4949    86.39         0.133645       85       0.00778136              N/A     27.85s
4950    85.72         0.218519       85       0.00778136              N/A     23.07s
4951    85.30         0.112081       85       0.00778136              N/A     27.18s
4952    83.90          0.16817       85       0.00778136              N/A     24.88s
